1691739570937@DebuggableApplications: #MyCalc#
1691739570940@DebuggableApplications: #AudioRecorder#
1691739570958@DeveloperOptions: adb: #false# devops: #true#
1691739570961@Ptracer: #started#
1691739570965@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739572952@SensorListener: #firstcalibrationdone#
1691739572952@SensorListener: #deviceiscorrectlyused#
1691739573078@SensorListener: #calibrationdone#
1691739573193@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739578876@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #2#
1691739579084@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #0#
1691739579087@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #0#
1691739579290@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #358#
1691739579488@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #358#
1691739579771@SensorListener: Numbers: Azimuth #359# Pitch #-17# Roll #358#
1691739579897@SensorListener: Numbers: Azimuth #358# Pitch #-19# Roll #357#
1691739580101@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #357#
1691739580276@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #357#
1691739580503@SensorListener: Numbers: Azimuth #358# Pitch #-20# Roll #357#
1691739580690@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #358#
1691739580693@SensorListener: Numbers: Azimuth #359# Pitch #-21# Roll #359#
1691739580881@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #358#
1691739581088@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #359#
1691739581285@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #359#
1691739581487@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #0#
1691739581488@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #359#
1691739581705@SensorListener: Numbers: Azimuth #2# Pitch #-21# Roll #1#
1691739581936@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #0#
1691739582088@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #0#
1691739582324@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #2#
1691739582327@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #1#
1691739582704@SensorListener: Numbers: Azimuth #3# Pitch #-25# Roll #4#
1691739582941@SensorListener: Numbers: Azimuth #4# Pitch #-22# Roll #5#
1691739583227@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #1#
1691739583229@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739583399@SensorListener: Numbers: Azimuth #1# Pitch #-24# Roll #3#
1691739583505@SensorListener: Numbers: Azimuth #3# Pitch #-27# Roll #4#
1691739583729@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #1#
1691739583905@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #359#
1691739583906@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #358#
1691739584106@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #358#
1691739584325@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #358#
1691739584554@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #359#
1691739584780@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #1#
1691739584781@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #359#
1691739585049@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #359#
1691739585116@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #359#
1691739585337@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #358#
1691739585549@SensorListener: Numbers: Azimuth #0# Pitch #-18# Roll #359#
1691739585551@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #358#
1691739585729@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #358#
1691739585942@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739586136@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #358#
1691739586349@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #358#
1691739586351@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #357#
1691739586527@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #356#
1691739586728@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #356#
1691739586930@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #355#
1691739587132@SensorListener: Numbers: Azimuth #359# Pitch #-16# Roll #355#
1691739587134@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #356#
1691739587332@SensorListener: Numbers: Azimuth #0# Pitch #-18# Roll #357#
1691739587549@SensorListener: Numbers: Azimuth #1# Pitch #-19# Roll #357#
1691739587803@AppManagement: #onpause#
