1691739364558@DebuggableApplications: #MyCalc#
1691739364562@DebuggableApplications: #AudioRecorder#
1691739364589@DeveloperOptions: adb: #false# devops: #true#
1691739364592@Ptracer: #started#
1691739364632@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739366587@SensorListener: #firstcalibrationdone#
1691739366587@SensorListener: #deviceiscorrectlyused#
1691739366619@SensorListener: #calibrationdone#
1691739366679@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739376698@SensorListener: Numbers: Azimuth #358# Pitch #-31# Roll #1#
1691739376963@SensorListener: Numbers: Azimuth #359# Pitch #-33# Roll #1#
1691739377174@SensorListener: Numbers: Azimuth #358# Pitch #-33# Roll #0#
1691739377356@SensorListener: Numbers: Azimuth #2# Pitch #-31# Roll #0#
1691739377540@SensorListener: Numbers: Azimuth #0# Pitch #-30# Roll #359#
1691739377542@SensorListener: Numbers: Azimuth #1# Pitch #-27# Roll #358#
1691739377740@SensorListener: Numbers: Azimuth #4# Pitch #-26# Roll #358#
1691739377944@SensorListener: Numbers: Azimuth #10# Pitch #-28# Roll #1#
1691739378163@SensorListener: Numbers: Azimuth #8# Pitch #-28# Roll #3#
1691739378388@SensorListener: Numbers: Azimuth #3# Pitch #-31# Roll #3#
1691739378390@SensorListener: Numbers: Azimuth #3# Pitch #-34# Roll #3#
1691739378644@SensorListener: Numbers: Azimuth #5# Pitch #-36# Roll #4#
1691739378659@AppManagement: #onpause#
