1678798883038 DebuggableApplications: Progetto Android
1678798914551 SensorListener: Numbers: Azimuth 347 Pitch -20 Roll 0
1678798914739 SensorListener: Numbers: Azimuth 345 Pitch -16 Roll 0
1678798914947 SensorListener: Numbers: Azimuth 341 Pitch -10 Roll 0
1678798915132 SensorListener: Numbers: Azimuth 338 Pitch -7 Roll 1
1678798915274 SensorListener: Numbers: Azimuth 337 Pitch -7 Roll 3
1678798915450 SensorListener: Numbers: Azimuth 337 Pitch -7 Roll 4
1678798915638 SensorListener: Numbers: Azimuth 338 Pitch -7 Roll 4
1678798916050 SensorListener: Numbers: Azimuth 339 Pitch -6 Roll 4
1678798916237 SensorListener: Numbers: Azimuth 340 Pitch -6 Roll 3
1678798916371 SensorListener: Numbers: Azimuth 344 Pitch -6 Roll 5
1678798916554 SensorListener: Numbers: Azimuth 344 Pitch -6 Roll 4
1678798916744 SensorListener: Numbers: Azimuth 346 Pitch -6 Roll 3
1678798916948 SensorListener: Numbers: Azimuth 348 Pitch -6 Roll 3
1678798917360 SensorListener: Numbers: Azimuth 347 Pitch -5 Roll 3
1678798917548 SensorListener: Numbers: Azimuth 347 Pitch -5 Roll 2
1678798918445 SensorListener: Numbers: Azimuth 348 Pitch -5 Roll 2
1678798918634 SensorListener: Numbers: Azimuth 348 Pitch -5 Roll 1
1678798919362 SensorListener: Numbers: Azimuth 348 Pitch -6 Roll 1
1678798919551 SensorListener: Numbers: Azimuth 349 Pitch -6 Roll 1
1678798921049 SensorListener: Numbers: Azimuth 349 Pitch -8 Roll 0
1678798921236 SensorListener: Numbers: Azimuth 350 Pitch -13 Roll 358
1678798921431 GnuDebugger_GDB: Debugger found
